time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,51.47917,-64.97916,NaN
2022-06-05T12:00:00Z,51.47917,-64.93749,NaN
2022-06-05T12:00:00Z,51.47917,-64.89583,NaN
2022-06-05T12:00:00Z,51.47917,-64.85416,NaN
2022-06-05T12:00:00Z,51.47917,-64.81249,NaN
2022-06-05T12:00:00Z,51.47917,-64.77083,NaN
2022-06-05T12:00:00Z,51.47917,-64.72916,NaN
2022-06-05T12:00:00Z,51.47917,-64.68749,NaN
2022-06-05T12:00:00Z,51.47917,-64.64583,NaN
2022-06-05T12:00:00Z,51.47917,-64.60416,NaN
2022-06-05T12:00:00Z,51.47917,-64.56249,NaN
2022-06-05T12:00:00Z,51.47917,-64.52083,NaN
2022-06-05T12:00:00Z,51.47917,-64.47916,NaN
2022-06-05T12:00:00Z,51.47917,-64.43749,NaN
2022-06-05T12:00:00Z,51.47917,-64.39583,NaN
2022-06-05T12:00:00Z,51.47917,-64.35416,NaN
2022-06-05T12:00:00Z,51.47917,-64.31249,NaN
2022-06-05T12:00:00Z,51.47917,-64.27083,NaN
2022-06-05T12:00:00Z,51.47917,-64.22916,NaN
2022-06-05T12:00:00Z,51.47917,-64.18749,NaN
2022-06-05T12:00:00Z,51.47917,-64.14583,NaN
2022-06-05T12:00:00Z,51.47917,-64.10416,NaN
2022-06-05T12:00:00Z,51.47917,-64.06249,NaN
2022-06-05T12:00:00Z,51.47917,-64.02083,NaN
2022-06-05T12:00:00Z,51.47917,-63.97917,NaN
2022-06-05T12:00:00Z,51.47917,-63.9375,NaN
2022-06-05T12:00:00Z,51.47917,-63.89583,NaN
2022-06-05T12:00:00Z,51.47917,-63.85417,NaN
2022-06-05T12:00:00Z,51.47917,-63.8125,NaN
2022-06-05T12:00:00Z,51.47917,-63.77083,NaN
2022-06-05T12:00:00Z,51.47917,-63.72917,NaN
2022-06-05T12:00:00Z,51.47917,-63.6875,NaN
2022-06-05T12:00:00Z,51.47917,-63.64583,NaN
2022-06-05T12:00:00Z,51.47917,-63.60417,NaN
2022-06-05T12:00:00Z,51.47917,-63.5625,NaN
2022-06-05T12:00:00Z,51.47917,-63.52083,NaN
2022-06-05T12:00:00Z,51.47917,-63.47917,NaN
2022-06-05T12:00:00Z,51.47917,-63.4375,NaN
2022-06-05T12:00:00Z,51.47917,-63.39583,NaN
2022-06-05T12:00:00Z,51.47917,-63.35417,NaN
2022-06-05T12:00:00Z,51.47917,-63.3125,NaN
2022-06-05T12:00:00Z,51.47917,-63.27083,NaN
2022-06-05T12:00:00Z,51.47917,-63.22917,NaN
2022-06-05T12:00:00Z,51.47917,-63.1875,NaN
2022-06-05T12:00:00Z,51.47917,-63.14583,NaN
2022-06-05T12:00:00Z,51.47917,-63.10417,NaN
2022-06-05T12:00:00Z,51.47917,-63.0625,NaN
2022-06-05T12:00:00Z,51.47917,-63.02083,NaN
2022-06-05T12:00:00Z,51.47917,-62.97917,NaN
