time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,49.14583,-61.64583,6.87
2022-06-05T12:00:00Z,49.14583,-61.60417,6.8199997
2022-06-05T12:00:00Z,49.14583,-61.5625,6.56
2022-06-05T12:00:00Z,49.14583,-61.52083,6.805
2022-06-05T12:00:00Z,49.14583,-61.47917,6.875
2022-06-05T12:00:00Z,49.14583,-61.4375,6.855
2022-06-05T12:00:00Z,49.14583,-61.39583,7.145
2022-06-05T12:00:00Z,49.14583,-61.35417,7.22
2022-06-05T12:00:00Z,49.14583,-61.3125,6.73
2022-06-05T12:00:00Z,49.14583,-61.27083,6.825
2022-06-05T12:00:00Z,49.14583,-61.22917,6.92
2022-06-05T12:00:00Z,49.14583,-61.1875,7.035
2022-06-05T12:00:00Z,49.14583,-61.14583,7.035
2022-06-05T12:00:00Z,49.14583,-61.10417,7.035
2022-06-05T12:00:00Z,49.14583,-61.0625,7.14
2022-06-05T12:00:00Z,49.14583,-61.02083,7.16
2022-06-05T12:00:00Z,49.14583,-60.97917,7.185
2022-06-05T12:00:00Z,49.14583,-60.9375,7.24
2022-06-05T12:00:00Z,49.14583,-60.89583,7.2999997
2022-06-05T12:00:00Z,49.14583,-60.85417,7.39
2022-06-05T12:00:00Z,49.14583,-60.8125,7.3799996
2022-06-05T12:00:00Z,49.14583,-60.77083,7.415
2022-06-05T12:00:00Z,49.14583,-60.72917,7.4649997
2022-06-05T12:00:00Z,49.14583,-60.6875,7.325
2022-06-05T12:00:00Z,49.14583,-60.64583,7.265
2022-06-05T12:00:00Z,49.14583,-60.60417,7.19
2022-06-05T12:00:00Z,49.14583,-60.5625,7.1949997
2022-06-05T12:00:00Z,49.14583,-60.52083,7.145
2022-06-05T12:00:00Z,49.14583,-60.47917,7.02
2022-06-05T12:00:00Z,49.14583,-60.4375,7.015
2022-06-05T12:00:00Z,49.14583,-60.39583,7.0249996
2022-06-05T12:00:00Z,49.14583,-60.35417,7.095
2022-06-05T12:00:00Z,49.14583,-60.3125,7.355
2022-06-05T12:00:00Z,49.14583,-60.27083,7.5499997
2022-06-05T12:00:00Z,49.14583,-60.22917,7.93
2022-06-05T12:00:00Z,49.14583,-60.1875,7.45
2022-06-05T12:00:00Z,49.14583,-60.14583,6.6949997
2022-06-05T12:00:00Z,49.14583,-60.10417,6.475
2022-06-05T12:00:00Z,49.14583,-60.0625,6.4849997
2022-06-05T12:00:00Z,49.14583,-60.02083,6.495
2022-06-05T12:00:00Z,49.14583,-59.97917,6.565
2022-06-05T12:00:00Z,49.14583,-59.9375,6.4849997
2022-06-05T12:00:00Z,49.14583,-59.89583,6.395
2022-06-05T12:00:00Z,49.14583,-59.85417,6.3399997
2022-06-05T12:00:00Z,49.14583,-59.8125,6.285
2022-06-05T12:00:00Z,49.14583,-59.77083,6.22
2022-06-05T12:00:00Z,49.14583,-59.72917,6.245
2022-06-05T12:00:00Z,49.14583,-59.6875,6.35
2022-06-05T12:00:00Z,49.14583,-59.64583,6.535
2022-06-05T12:00:00Z,49.14583,-59.60417,6.48
2022-06-05T12:00:00Z,49.14583,-59.5625,6.4249997
2022-06-05T12:00:00Z,49.14583,-59.52083,6.315
2022-06-05T12:00:00Z,49.14583,-59.47917,6.31
2022-06-05T12:00:00Z,49.14583,-59.4375,6.275
2022-06-05T12:00:00Z,49.14583,-59.39583,6.17
2022-06-05T12:00:00Z,49.14583,-59.35417,6.105
2022-06-05T12:00:00Z,49.14583,-59.3125,6.2
2022-06-05T12:00:00Z,49.14583,-59.27083,6.545
2022-06-05T12:00:00Z,49.14583,-59.22917,6.6349998
2022-06-05T12:00:00Z,49.14583,-59.1875,6.68
2022-06-05T12:00:00Z,49.14583,-59.14583,6.72
2022-06-05T12:00:00Z,49.14583,-59.10417,6.72
2022-06-05T12:00:00Z,49.14583,-59.0625,6.7149997
2022-06-05T12:00:00Z,49.14583,-59.02083,6.7
2022-06-05T12:00:00Z,49.14583,-58.97917,6.795
2022-06-05T12:00:00Z,49.14583,-58.9375,6.87
2022-06-05T12:00:00Z,49.14583,-58.89583,7.2349997
2022-06-05T12:00:00Z,49.14583,-58.85417,7.705
2022-06-05T12:00:00Z,49.14583,-58.8125,8.099999
2022-06-05T12:00:00Z,49.14583,-58.77083,7.615
2022-06-05T12:00:00Z,49.14583,-58.72917,7.365
2022-06-05T12:00:00Z,49.14583,-58.6875,6.99
2022-06-05T12:00:00Z,49.14583,-58.64583,7.77
2022-06-05T12:00:00Z,49.14583,-58.60417,7.8199997
2022-06-05T12:00:00Z,49.10417,-66.81249,8.775
2022-06-05T12:00:00Z,49.10417,-66.77083,8.635
2022-06-05T12:00:00Z,49.10417,-66.72916,8.535
2022-06-05T12:00:00Z,49.10417,-66.68749,8.29
2022-06-05T12:00:00Z,49.10417,-66.64583,8.245
2022-06-05T12:00:00Z,49.10417,-66.60416,NaN
2022-06-05T12:00:00Z,49.10417,-66.56249,NaN
2022-06-05T12:00:00Z,49.10417,-66.52083,NaN
2022-06-05T12:00:00Z,49.10417,-66.47916,NaN
2022-06-05T12:00:00Z,49.10417,-66.43749,NaN
2022-06-05T12:00:00Z,49.10417,-66.39583,NaN
2022-06-05T12:00:00Z,49.10417,-66.35416,NaN
2022-06-05T12:00:00Z,49.10417,-66.31249,NaN
2022-06-05T12:00:00Z,49.10417,-66.27083,NaN
2022-06-05T12:00:00Z,49.10417,-66.22916,NaN
2022-06-05T12:00:00Z,49.10417,-66.18749,NaN
2022-06-05T12:00:00Z,49.10417,-66.14583,NaN
2022-06-05T12:00:00Z,49.10417,-66.10416,NaN
2022-06-05T12:00:00Z,49.10417,-66.06249,NaN
2022-06-05T12:00:00Z,49.10417,-66.02083,NaN
2022-06-05T12:00:00Z,49.10417,-65.97916,NaN
2022-06-05T12:00:00Z,49.10417,-65.93749,NaN
2022-06-05T12:00:00Z,49.10417,-65.89583,NaN
2022-06-05T12:00:00Z,49.10417,-65.85416,NaN
2022-06-05T12:00:00Z,49.10417,-65.81249,NaN
2022-06-05T12:00:00Z,49.10417,-65.77083,NaN
2022-06-05T12:00:00Z,49.10417,-65.72916,NaN
2022-06-05T12:00:00Z,49.10417,-65.68749,NaN
2022-06-05T12:00:00Z,49.10417,-65.64583,NaN
2022-06-05T12:00:00Z,49.10417,-65.60416,NaN
2022-06-05T12:00:00Z,49.10417,-65.56249,NaN
2022-06-05T12:00:00Z,49.10417,-65.52083,NaN
2022-06-05T12:00:00Z,49.10417,-65.47916,NaN
2022-06-05T12:00:00Z,49.10417,-65.43749,NaN
2022-06-05T12:00:00Z,49.10417,-65.39583,NaN
2022-06-05T12:00:00Z,49.10417,-65.35416,NaN
2022-06-05T12:00:00Z,49.10417,-65.31249,NaN
2022-06-05T12:00:00Z,49.10417,-65.27083,NaN
2022-06-05T12:00:00Z,49.10417,-65.22916,NaN
2022-06-05T12:00:00Z,49.10417,-65.18749,NaN
2022-06-05T12:00:00Z,49.10417,-65.14583,NaN
2022-06-05T12:00:00Z,49.10417,-65.10416,NaN
2022-06-05T12:00:00Z,49.10417,-65.06249,NaN
2022-06-05T12:00:00Z,49.10417,-65.02083,NaN
2022-06-05T12:00:00Z,49.10417,-64.97916,NaN
2022-06-05T12:00:00Z,49.10417,-64.93749,NaN
2022-06-05T12:00:00Z,49.10417,-64.89583,NaN
2022-06-05T12:00:00Z,49.10417,-64.85416,NaN
2022-06-05T12:00:00Z,49.10417,-64.81249,NaN
2022-06-05T12:00:00Z,49.10417,-64.77083,NaN
2022-06-05T12:00:00Z,49.10417,-64.72916,NaN
2022-06-05T12:00:00Z,49.10417,-64.68749,8.05
2022-06-05T12:00:00Z,49.10417,-64.64583,8.05
2022-06-05T12:00:00Z,49.10417,-64.60416,7.98
2022-06-05T12:00:00Z,49.10417,-64.56249,7.98
2022-06-05T12:00:00Z,49.10417,-64.52083,8.705
2022-06-05T12:00:00Z,49.10417,-64.47916,8.565
2022-06-05T12:00:00Z,49.10417,-64.43749,8.295
2022-06-05T12:00:00Z,49.10417,-64.39583,9.665
2022-06-05T12:00:00Z,49.10417,-64.35416,9.965
2022-06-05T12:00:00Z,49.10417,-64.31249,10.205
